altitude_bin,aircraft_make_model,wildlife_number_struck_actual,effect_impact_to_flight,effect_indicated_damage,aircraft_number_of_engines,when_phase_of_flight,conditions_precipitation,remains_of_wildlife_collected,wildlife_size,conditions_sky,pilot_warned_of_birds_or_wildlife,feet_above_ground,is_aircraft_large
0,107,1,1,0,2.0,1,0,0,1,1,1,50,0
0,96,1,1,0,2.0,1,0,0,1,1,1,200,0
1,89,1,1,0,2.0,1,0,0,1,1,1,3000,0
0,100,1,1,0,2.0,1,1,0,1,2,0,50,0
1,86,1,1,0,2.0,5,0,0,0,1,0,9000,0
0,89,1,1,0,2.0,0,0,0,1,1,0,800,0
0,110,1,1,1,2.0,1,0,0,1,0,1,400,1
1,89,1,1,0,2.0,5,0,0,1,1,0,9000,0
0,110,1,1,0,2.0,2,0,1,0,1,1,0,1
0,160,1,1,0,2.0,1,1,1,1,2,1,50,0
0,107,1,1,0,2.0,1,4,0,1,2,1,200,0
1,110,1,1,1,2.0,0,0,0,0,1,0,4000,1
1,98,1,1,1,2.0,1,0,0,0,0,0,3000,1
0,86,1,1,1,2.0,1,0,1,1,1,0,500,0
0,110,1,1,0,2.0,1,1,1,1,2,1,10,1
1,100,1,1,1,2.0,1,0,0,2,1,1,3000,0
0,110,1,1,0,2.0,1,0,0,1,0,1,1000,1
1,123,1,1,1,2.0,0,0,0,1,1,0,7200,0
0,98,1,1,1,2.0,1,0,1,2,1,0,50,1
0,189,1,1,1,2.0,1,0,0,2,1,1,10,0
1,83,1,1,0,2.0,1,0,0,1,1,0,2000,1
0,98,1,1,0,2.0,1,0,0,1,1,0,200,1
1,110,1,1,0,2.0,1,0,0,1,1,1,2500,1
0,109,1,1,0,2.0,2,0,0,1,1,0,0,1
0,110,1,1,0,2.0,1,0,0,1,0,0,100,1
1,110,1,1,0,2.0,5,0,0,1,1,0,7400,1
0,177,1,1,1,2.0,1,0,0,1,0,0,500,0
0,123,1,1,0,2.0,2,0,0,1,0,1,0,0
0,99,1,1,1,2.0,1,0,0,1,1,0,200,0
0,100,1,1,0,2.0,2,0,1,1,0,1,0,0
0,123,1,1,0,2.0,1,0,1,1,1,0,300,0
1,127,1,1,1,2.0,1,0,1,0,0,1,1200,0
0,203,1,1,1,2.0,4,0,0,1,0,1,0,0
0,141,1,1,1,2.0,1,0,0,1,0,0,1000,0
0,141,1,1,0,2.0,1,0,0,1,0,0,1000,0
0,110,1,1,0,2.0,2,0,1,0,0,1,0,1
0,198,1,1,1,2.0,4,0,0,1,1,0,0,0
0,87,1,1,0,2.0,1,0,0,1,1,0,200,0
0,123,1,1,0,2.0,1,0,1,1,0,0,50,0
0,158,1,1,1,2.0,2,0,1,1,2,1,0,0
0,86,1,1,0,2.0,4,1,1,1,0,1,0,0
0,116,1,1,0,2.0,1,0,1,1,0,1,800,0
0,89,1,1,1,2.0,2,0,1,1,2,1,0,0
1,110,1,1,1,2.0,1,0,0,2,1,0,3000,1
0,100,1,1,1,2.0,1,0,0,1,1,1,300,0
0,98,1,1,0,2.0,2,0,0,1,2,1,0,1
0,86,1,1,1,2.0,1,1,0,0,2,0,300,0
0,98,1,1,0,2.0,4,0,0,1,0,0,0,1
0,98,1,1,0,2.0,4,0,0,0,1,1,0,1
1,110,1,1,1,2.0,1,0,0,1,0,0,2000,1
1,110,1,1,0,2.0,1,0,1,1,1,1,5000,1
0,110,1,1,0,2.0,0,0,0,1,1,1,200,1
1,108,1,1,0,2.0,1,0,0,0,1,1,1500,0
0,86,1,1,0,2.0,1,0,0,0,1,0,100,0
0,86,1,1,0,2.0,2,0,0,1,2,0,0,0
0,98,1,1,1,2.0,1,0,0,1,1,0,800,1
0,110,1,1,0,2.0,1,0,0,1,1,0,15,1
1,110,1,1,0,2.0,1,0,0,1,1,0,4000,1
0,122,1,1,0,2.0,0,0,1,1,0,1,300,1
1,123,1,1,0,2.0,1,0,0,0,0,1,2900,0
0,89,1,1,1,2.0,2,0,0,1,1,0,0,0
1,110,1,1,0,2.0,5,0,0,0,1,0,6500,1
0,110,1,1,1,2.0,1,0,0,1,1,0,250,1
0,198,1,1,1,2.0,4,0,0,1,1,1,0,0
0,123,1,1,0,2.0,1,0,0,1,0,1,20,0
1,110,1,1,1,2.0,1,0,0,0,0,1,4000,1
0,98,1,1,0,2.0,0,0,1,0,1,0,500,1
0,123,1,1,0,2.0,4,0,0,1,0,0,0,0
0,122,1,1,0,2.0,1,0,0,1,0,0,460,1
0,110,1,1,1,2.0,1,0,0,1,0,0,100,1
0,103,1,1,0,2.0,1,0,0,0,1,1,30,1
0,104,1,1,0,2.0,2,0,0,1,0,1,0,0
0,89,1,1,0,2.0,4,0,0,1,1,1,0,0
0,132,1,1,0,2.0,0,0,1,1,2,1,200,0
0,110,1,4,1,2.0,1,0,0,2,1,0,500,1
0,110,1,1,0,2.0,1,0,0,1,1,0,200,1
0,99,1,1,0,2.0,0,0,0,1,0,1,20,0
0,139,1,1,0,2.0,2,0,0,1,1,1,0,0
0,206,1,1,1,2.0,1,0,0,1,1,1,200,0
0,123,1,1,0,2.0,0,0,0,1,1,1,700,0
0,96,1,1,0,2.0,4,0,0,0,1,1,0,0
0,110,1,1,0,2.0,1,0,1,1,2,1,30,1
0,86,1,1,0,2.0,2,0,0,1,0,1,0,0
1,182,1,1,0,2.0,1,0,0,1,0,0,1900,0
1,123,1,1,1,2.0,5,0,0,1,1,0,10000,0
0,98,1,1,1,2.0,4,0,0,1,1,0,0,1
0,103,1,1,0,2.0,1,0,0,1,0,1,20,1
0,132,1,1,0,2.0,1,0,1,1,1,1,5,0
0,158,1,1,1,2.0,0,0,0,2,2,0,400,0
0,98,1,1,1,2.0,1,0,0,2,1,1,400,1
0,110,1,3,1,2.0,1,1,1,0,2,0,100,1
0,132,1,1,1,2.0,1,0,0,0,1,0,50,0
0,98,1,1,1,2.0,0,0,0,1,1,0,20,1
0,107,1,1,1,2.0,2,0,1,1,0,1,0,0
0,98,1,1,1,2.0,0,0,1,1,0,1,50,1
0,110,1,1,0,2.0,0,0,0,1,1,1,50,1
0,100,1,1,1,2.0,2,0,1,1,0,0,0,0
0,90,1,1,0,2.0,2,0,1,1,0,0,0,0
0,108,1,1,0,2.0,2,0,1,1,1,1,0,0
0,200,1,1,0,2.0,0,0,1,1,0,1,50,0
0,182,1,1,0,2.0,1,0,1,1,2,1,15,0
1,87,1,1,0,2.0,1,0,0,0,1,0,3000,0
0,110,1,1,0,2.0,2,0,0,1,1,0,0,1
0,86,1,1,0,2.0,2,0,0,1,1,0,0,0
0,110,1,1,0,2.0,1,0,0,1,1,0,600,1
0,107,1,1,1,2.0,2,0,1,1,0,0,0,0
0,122,1,1,1,2.0,1,0,0,2,1,1,40,1
0,89,1,1,1,2.0,1,1,0,1,2,0,5,0
0,110,1,1,0,2.0,4,0,0,1,0,0,0,1
0,94,1,1,0,2.0,3,0,0,1,0,1,0,0
0,122,1,1,1,2.0,4,0,1,1,0,1,0,1
0,103,1,1,1,2.0,2,1,1,1,0,1,0,1
0,182,1,1,1,2.0,1,0,0,1,0,0,1000,0
0,133,1,1,0,2.0,4,0,1,1,1,0,0,0
0,89,1,1,0,2.0,2,0,1,1,0,1,0,0
0,89,1,1,1,2.0,2,0,1,1,2,1,0,0
0,190,1,1,0,2.0,2,0,0,1,1,0,0,0
0,98,1,1,0,2.0,1,0,0,0,0,1,100,1
0,99,1,1,1,2.0,2,0,1,1,0,1,0,0
0,117,1,0,1,2.0,0,0,1,0,0,1,400,0
0,86,1,1,0,2.0,2,0,0,1,0,1,0,0
1,220,1,1,0,2.0,1,0,0,1,0,1,2000,0
0,123,1,1,1,2.0,1,0,0,0,1,0,800,0
0,98,1,1,0,2.0,2,0,1,2,1,0,0,1
0,103,1,1,0,2.0,2,0,1,1,2,1,0,1
0,160,1,1,0,2.0,4,0,0,1,0,0,0,0
0,123,1,1,0,2.0,4,1,0,1,0,1,0,0
0,86,1,1,0,2.0,4,0,1,1,2,0,0,0
0,86,1,1,1,2.0,4,0,1,1,0,1,0,0
0,198,1,1,0,2.0,2,0,1,1,0,1,0,0
0,107,1,1,0,2.0,1,0,0,1,0,0,700,0
0,154,1,1,0,2.0,2,0,0,1,2,1,0,0
0,86,1,1,0,2.0,1,0,0,1,1,0,100,0
0,123,1,1,1,2.0,1,0,0,1,1,1,500,0
0,110,1,1,0,2.0,2,0,0,0,1,0,0,1
0,110,1,1,0,2.0,4,0,0,1,1,0,0,1
0,84,1,1,1,2.0,0,0,1,0,0,1,100,0
0,206,1,1,0,2.0,2,0,0,1,1,1,0,0
0,99,1,1,1,2.0,2,0,1,1,0,0,0,0
0,99,1,1,0,2.0,4,0,0,1,0,0,0,0
0,126,1,1,0,2.0,2,0,0,1,1,0,0,0
0,103,1,1,1,2.0,2,0,1,1,1,1,0,1
0,87,1,1,0,2.0,2,0,1,1,0,0,0,0
0,94,1,1,1,2.0,4,0,0,1,1,0,0,0
0,98,1,1,0,2.0,1,0,0,1,1,0,800,1
0,98,1,1,0,2.0,1,0,0,1,1,0,10,1
0,110,1,1,0,2.0,4,0,0,1,1,0,0,1
0,122,1,1,0,2.0,1,0,0,1,1,1,100,1
0,107,1,1,1,2.0,2,0,1,0,0,1,0,0
0,107,1,1,0,2.0,1,0,0,1,1,1,50,0
0,145,1,1,0,2.0,1,0,0,0,1,0,50,0
0,123,1,1,1,2.0,1,0,0,1,1,0,40,0
0,110,1,1,0,2.0,4,0,0,1,1,0,0,1
0,110,1,1,1,2.0,4,0,0,1,0,1,0,1
0,123,1,1,0,2.0,2,0,1,1,1,1,0,0
0,89,1,1,1,2.0,1,0,0,1,0,0,20,0
0,104,1,1,0,2.0,4,0,0,1,1,0,0,0
0,86,1,1,0,2.0,4,0,0,0,1,1,0,0
0,110,1,1,0,2.0,1,0,0,1,1,1,500,1
0,89,1,1,1,2.0,0,0,0,1,1,0,10,0
0,156,1,1,1,2.0,4,0,1,2,0,1,0,0
0,220,1,1,1,2.0,2,0,1,1,0,1,0,0
0,220,1,1,0,2.0,1,0,0,1,1,0,20,0
0,98,1,1,0,2.0,0,0,0,1,1,0,700,1
0,89,1,1,0,2.0,4,0,0,1,0,0,0,0
0,182,1,1,0,2.0,1,0,0,1,1,0,700,0
0,110,1,1,1,2.0,1,0,0,0,0,0,200,1
0,86,1,1,0,2.0,1,0,0,0,1,1,40,0
0,108,1,1,1,2.0,2,0,0,1,1,1,0,0
0,114,1,1,1,2.0,2,0,1,1,1,1,0,0
0,123,1,1,0,2.0,0,0,0,0,0,0,200,0
0,110,1,1,0,2.0,2,0,0,1,0,0,0,1
0,98,1,1,0,2.0,2,0,0,1,1,1,0,1
1,116,1,1,0,2.0,1,0,0,0,1,0,2500,0
0,119,1,1,0,2.0,2,0,1,1,1,0,0,0
0,110,1,1,0,2.0,2,0,1,1,1,0,0,1
0,98,1,1,0,2.0,4,0,1,1,0,1,0,1
0,199,1,1,0,2.0,3,0,0,1,0,1,0,0
0,90,1,1,1,2.0,4,0,0,1,0,1,0,0
0,86,1,1,0,2.0,4,0,0,1,1,1,0,0
0,165,1,2,0,2.0,4,2,0,0,1,0,0,0
0,123,1,1,0,2.0,1,0,0,1,0,1,500,0
0,86,1,1,0,2.0,2,0,0,1,0,0,0,0
1,110,1,1,0,2.0,5,0,0,1,1,0,2500,1
0,110,1,1,0,2.0,0,0,0,0,1,0,10,1
0,110,1,1,1,2.0,4,0,0,1,1,0,0,1
0,109,1,1,1,2.0,4,0,0,1,1,0,0,1
0,94,1,1,0,2.0,2,1,1,0,2,0,0,0
0,86,1,1,0,2.0,2,0,1,1,1,1,0,0
0,200,1,1,0,2.0,4,0,0,1,1,0,0,0
0,98,1,1,0,2.0,0,0,0,1,1,0,50,1
0,183,1,1,0,2.0,2,0,0,0,1,1,0,0
0,110,1,1,0,2.0,1,0,0,0,0,1,500,1
0,110,1,1,0,2.0,1,0,0,1,1,1,5,1
0,160,1,1,0,2.0,4,0,0,1,0,0,0,0
0,98,1,1,1,2.0,2,0,0,1,1,0,0,1
0,100,1,1,0,2.0,0,0,0,1,1,0,50,0
0,110,1,1,0,2.0,4,0,0,1,0,0,0,1
0,110,1,1,0,2.0,0,0,0,1,0,1,10,1
0,89,1,1,0,2.0,2,0,1,1,1,0,0,0
0,160,1,1,0,2.0,2,0,0,1,1,1,0,0
0,160,1,1,0,2.0,4,0,0,1,0,1,0,0
0,110,1,1,0,2.0,0,0,0,1,1,1,50,1
0,110,1,1,1,2.0,0,0,0,1,0,1,20,1
0,160,1,1,1,2.0,0,0,0,1,0,1,8,0
1,110,1,1,0,2.0,1,0,0,1,1,0,1500,1
0,86,1,1,0,2.0,4,0,1,1,2,1,0,0
0,110,1,1,0,2.0,4,0,1,1,1,1,0,1
0,109,1,1,0,2.0,1,0,0,1,0,1,200,1
0,182,1,1,0,2.0,1,0,0,1,1,1,50,0
0,86,1,1,0,2.0,1,0,0,1,0,1,100,0
0,89,1,1,0,2.0,1,0,0,0,1,0,100,0
0,86,1,1,0,2.0,2,0,0,1,0,0,0,0
0,98,1,1,0,2.0,0,0,0,1,1,0,200,1
0,110,1,1,1,2.0,2,0,0,1,1,0,0,1
0,99,1,1,0,2.0,2,1,0,1,2,1,0,0
0,98,1,1,1,2.0,2,0,0,1,1,1,0,1
1,98,1,1,0,2.0,1,0,0,1,0,0,2000,1
0,207,1,1,0,2.0,0,0,1,1,1,0,100,0
0,98,1,1,0,2.0,2,0,1,1,2,1,0,1
0,163,1,1,0,2.0,0,0,1,1,0,0,4,0
1,191,1,1,1,2.0,0,0,0,2,1,0,2100,0
0,153,1,1,0,2.0,0,0,0,1,1,0,300,0
0,110,1,1,0,2.0,1,0,0,0,0,0,500,1
0,110,1,1,1,2.0,1,0,0,0,0,1,50,1
0,98,1,1,0,2.0,2,0,0,1,1,1,0,1
0,134,1,1,0,2.0,0,0,1,1,2,0,100,1
0,89,1,1,1,2.0,4,0,1,1,1,1,0,0
0,111,1,1,0,2.0,4,2,0,1,2,0,0,0
0,112,1,1,1,2.0,4,0,0,1,1,1,0,1
0,86,1,1,1,2.0,1,0,0,0,0,1,200,0
0,86,1,1,0,2.0,4,0,0,1,0,1,0,0
0,83,1,1,1,2.0,2,0,0,1,1,1,0,1
0,110,1,1,0,2.0,1,0,0,1,1,1,200,1
1,98,1,1,1,2.0,1,0,0,1,0,0,2700,1
0,90,1,1,0,2.0,4,0,1,1,1,1,0,0
0,89,1,1,0,2.0,4,0,0,1,1,0,0,0
1,98,1,1,0,2.0,0,0,0,1,1,1,2000,1
0,104,1,1,0,2.0,2,0,0,1,0,1,0,0
1,110,1,1,0,2.0,1,0,0,1,1,0,2000,1
0,107,1,0,1,2.0,4,0,1,2,0,0,0,0
0,86,1,1,0,2.0,4,0,1,1,1,0,0,0
0,95,1,1,0,2.0,1,0,1,1,1,0,50,1
0,132,1,3,1,2.0,2,0,1,2,1,0,0,0
0,110,1,1,1,2.0,1,0,0,1,1,0,500,1
0,110,1,1,0,2.0,0,0,0,1,1,1,400,1
0,107,1,1,0,2.0,2,0,1,1,1,0,0,0
0,98,1,1,0,2.0,4,0,1,1,1,1,0,1
0,89,1,1,0,2.0,4,0,0,1,0,1,0,0
0,83,1,1,1,2.0,4,0,1,1,1,0,0,1
0,107,1,1,0,2.0,2,1,0,1,2,0,0,0
0,123,1,1,1,2.0,2,0,0,1,1,0,0,0
0,87,1,1,1,2.0,1,0,0,1,1,0,700,0
0,89,1,1,1,2.0,4,0,0,1,1,0,0,0
0,110,1,1,0,2.0,4,0,0,1,0,1,0,1
1,110,1,1,1,2.0,5,0,0,1,0,0,8000,1
0,132,1,1,1,2.0,2,0,1,1,2,1,0,0
0,97,1,1,1,2.0,2,0,0,1,1,0,0,1
0,160,1,1,1,2.0,1,0,0,2,0,0,200,0
0,98,1,1,0,2.0,2,0,0,0,1,0,0,1
0,188,1,1,1,2.0,2,0,0,1,0,1,0,1
0,123,1,1,0,2.0,4,0,0,0,1,0,0,0
0,123,1,1,0,2.0,4,0,0,1,1,0,0,0
0,86,1,1,1,2.0,2,0,0,0,1,1,0,0
0,110,1,1,0,2.0,1,0,0,1,1,1,500,1
0,90,1,1,1,2.0,2,0,0,1,0,1,0,0
0,98,1,1,1,2.0,2,0,0,1,0,1,0,1
1,110,1,1,0,2.0,0,0,0,1,0,0,3000,1
0,107,1,1,0,2.0,4,0,1,1,1,1,0,0
0,188,1,1,1,2.0,1,0,1,1,1,1,20,1
0,123,1,1,1,2.0,2,1,1,1,2,1,0,0
0,198,1,1,1,2.0,4,0,0,1,0,0,0,0
0,123,1,1,1,2.0,4,0,0,1,1,0,0,0
0,86,1,1,0,2.0,1,0,0,1,1,0,50,0
0,154,1,1,0,2.0,4,0,0,1,2,1,0,0
0,182,1,1,0,2.0,2,0,1,1,2,1,0,0
0,157,1,1,0,2.0,2,0,1,1,1,1,0,0
0,110,1,1,1,2.0,1,0,0,1,1,0,1,1
0,99,1,1,1,2.0,1,0,0,1,1,0,100,0
0,98,1,1,0,2.0,1,0,0,1,1,0,100,1
0,110,1,1,1,2.0,0,0,0,1,0,0,150,1
0,110,1,1,1,2.0,2,0,0,1,0,0,0,1
1,109,1,1,1,2.0,1,0,0,1,2,1,1500,1
0,98,1,1,1,2.0,2,0,1,1,0,0,0,1
0,191,1,1,1,2.0,0,0,1,0,1,1,20,0
0,98,1,1,0,2.0,0,0,1,0,1,1,30,1
0,123,1,1,0,2.0,1,0,0,1,0,1,70,0
0,123,1,1,1,2.0,4,0,0,0,1,0,0,0
0,107,1,1,0,2.0,1,0,0,1,1,1,200,0
0,98,1,1,1,2.0,1,0,0,1,1,0,500,1
0,191,1,1,1,2.0,2,0,1,1,1,1,0,0
0,182,1,1,0,2.0,2,0,1,1,1,1,0,0
0,123,1,1,1,2.0,4,0,0,1,1,0,0,0
0,107,1,1,0,2.0,4,0,0,1,2,0,0,0
0,110,1,1,1,2.0,1,0,0,1,1,0,400,1
0,110,1,1,0,2.0,4,0,0,1,0,0,0,1
0,107,1,1,1,2.0,1,0,0,1,0,1,10,0
0,116,1,1,0,2.0,2,0,0,1,1,1,0,0
0,98,1,1,1,2.0,2,0,0,1,1,1,0,1
0,110,1,1,0,2.0,2,0,0,1,1,1,0,1
0,89,1,1,0,2.0,4,0,0,1,2,1,0,0
0,123,1,1,0,2.0,1,0,0,1,1,0,50,0
0,104,1,1,0,2.0,1,0,0,1,0,0,15,0
0,168,1,1,1,2.0,0,0,0,2,1,0,1000,0
0,110,1,1,0,2.0,0,0,0,1,0,0,50,1
0,110,1,1,0,2.0,1,0,0,1,0,0,200,1
0,86,1,1,1,2.0,2,0,0,0,0,1,0,0
1,110,1,1,1,2.0,1,0,0,1,2,1,1200,1
0,98,1,1,0,2.0,1,0,1,1,1,0,100,1
1,110,1,1,0,2.0,5,0,1,0,1,0,3400,1
0,110,1,1,1,2.0,4,0,1,0,1,1,0,1
0,101,1,0,0,2.0,0,0,1,1,0,1,35,0
1,112,1,1,0,2.0,0,0,0,1,0,0,1500,1
0,110,1,1,0,2.0,1,0,0,0,1,0,500,1
0,98,1,1,1,2.0,1,0,0,1,1,0,100,1
0,206,1,1,0,2.0,1,0,0,1,1,1,20,0
0,98,1,1,0,2.0,0,0,0,1,1,1,50,1
0,207,1,1,0,2.0,4,1,1,1,0,1,0,0
0,198,1,1,1,2.0,0,0,0,1,1,0,100,0
0,110,1,1,0,2.0,0,0,0,1,1,0,100,1
0,110,1,1,0,2.0,4,0,0,1,0,1,0,1
0,89,1,1,0,2.0,4,0,1,1,0,0,0,0
0,99,1,1,0,2.0,2,0,1,1,1,1,0,0
0,98,1,0,1,2.0,0,0,0,0,1,0,200,1
0,104,1,1,0,2.0,2,0,0,1,0,1,0,0
0,91,1,1,0,2.0,1,0,0,0,0,0,1000,0
0,115,1,1,1,2.0,1,0,0,1,0,0,100,0
1,89,1,1,0,2.0,0,0,0,1,1,0,3000,0
0,98,1,1,1,2.0,1,0,0,1,1,0,200,1
0,109,1,1,0,2.0,4,0,0,1,1,0,0,1
0,155,1,1,1,2.0,4,0,0,1,1,1,0,0
0,99,1,1,1,2.0,2,0,1,1,0,1,0,0
0,98,1,1,1,2.0,2,0,0,0,0,0,0,1
0,110,1,1,0,2.0,2,0,0,1,1,0,0,1
0,98,1,1,0,2.0,4,0,0,1,1,0,0,1
0,157,1,1,1,2.0,0,0,0,1,1,0,10,0
0,110,1,1,0,2.0,1,0,1,1,1,0,100,1
0,212,1,1,0,2.0,0,0,0,1,1,0,50,0
0,86,1,1,0,2.0,2,0,0,0,1,0,0,0
0,107,1,1,0,2.0,2,0,0,1,0,0,0,0
0,98,1,1,0,2.0,1,0,0,1,1,0,50,1
0,110,1,3,0,2.0,1,0,0,1,1,1,100,1
0,139,1,1,1,2.0,2,4,0,1,2,0,0,0
0,98,1,1,0,2.0,0,0,0,1,1,0,15,1
0,98,1,1,0,2.0,2,0,0,1,1,0,0,1
1,98,1,1,0,2.0,0,0,0,1,1,0,5500,1
0,110,1,1,0,2.0,1,0,1,0,0,1,100,1
0,110,1,1,0,2.0,4,0,1,1,1,1,0,1
0,103,1,1,0,2.0,2,0,1,1,2,1,0,1
0,112,1,1,0,2.0,4,0,0,1,1,0,0,1
0,86,1,1,0,2.0,0,0,0,1,1,1,10,0
0,86,1,1,0,2.0,1,0,0,0,0,0,100,0
0,113,1,0,1,2.0,0,0,0,1,1,0,50,0
0,86,1,1,0,2.0,2,0,0,1,0,0,0,0
0,110,1,1,1,2.0,2,0,0,0,0,1,0,1
0,157,1,1,0,2.0,1,0,0,1,0,1,500,0
0,83,1,1,0,2.0,0,0,1,1,0,0,5,1
0,86,1,1,1,2.0,4,0,1,0,1,1,0,0
0,127,1,1,0,2.0,2,0,1,1,0,1,0,0
0,86,1,1,1,2.0,2,0,1,1,0,1,0,0
0,122,1,1,0,2.0,1,0,1,1,2,1,50,1
0,116,1,1,0,2.0,4,0,1,1,1,0,0,0
0,101,1,0,0,2.0,0,0,0,1,1,0,10,0
0,132,1,1,0,2.0,2,0,1,1,1,1,0,0
0,107,1,1,1,2.0,1,0,0,1,1,0,1000,0
0,86,1,1,1,2.0,0,0,0,1,0,0,50,0
0,100,1,1,0,2.0,0,0,0,1,1,0,400,0
0,109,1,1,0,2.0,0,0,0,1,1,0,75,1
0,170,1,1,1,2.0,0,0,0,1,0,0,50,0
0,103,1,1,1,2.0,0,0,0,0,0,1,800,1
0,110,1,1,0,2.0,1,0,0,1,0,1,300,1
0,110,1,1,0,2.0,0,0,0,1,0,1,100,1
0,110,1,1,0,2.0,1,0,0,1,0,1,200,1
0,123,1,2,1,2.0,4,0,1,2,0,1,0,0
0,133,1,2,0,2.0,4,0,0,0,1,0,0,0
0,144,1,1,0,2.0,2,1,0,1,2,0,0,0
0,170,1,1,0,2.0,1,0,0,1,1,0,10,0
0,110,1,1,0,2.0,4,0,0,1,0,0,0,1
0,110,1,1,0,2.0,1,0,0,1,0,0,200,1
0,98,1,1,0,2.0,4,0,0,0,1,1,0,1
0,123,1,1,0,2.0,2,0,0,1,0,1,0,0
0,200,1,1,0,2.0,1,0,0,1,0,1,150,0
0,217,1,1,0,2.0,2,0,1,2,1,0,0,0
0,182,1,1,1,2.0,4,0,1,1,1,0,0,0
0,122,1,1,0,2.0,2,1,1,1,2,1,0,1
0,110,1,1,0,2.0,4,0,1,1,2,1,0,1
0,153,1,1,0,2.0,2,0,0,1,1,0,0,0
0,182,1,1,0,2.0,4,0,0,0,1,1,0,0
0,107,1,1,0,2.0,4,0,0,1,0,1,0,0
0,86,1,1,0,2.0,1,0,0,1,2,0,600,0
0,110,1,1,0,2.0,4,0,0,1,2,0,0,1
0,98,1,1,0,2.0,0,0,0,1,0,0,50,1
0,98,1,1,1,2.0,0,0,0,0,1,1,600,1
1,110,1,1,1,2.0,5,0,0,0,1,0,16000,1
0,158,1,1,0,2.0,1,0,1,0,0,1,7,0
0,94,1,1,0,2.0,2,1,1,1,2,1,0,0
0,107,1,1,1,2.0,1,0,1,1,0,1,300,0
0,98,1,1,0,2.0,2,0,1,1,0,1,0,1
0,98,1,1,1,2.0,1,0,1,1,0,1,30,1
0,123,1,1,0,2.0,0,0,0,1,0,0,350,0
0,107,1,1,1,2.0,2,0,0,1,0,1,0,0
0,89,1,1,0,2.0,1,0,0,1,0,1,500,0
0,110,1,1,0,2.0,0,0,0,1,1,0,200,1
0,98,1,1,1,2.0,1,0,0,1,0,0,500,1
0,116,1,1,0,2.0,2,0,1,1,1,1,0,0
0,107,1,1,1,2.0,2,0,1,1,2,0,0,0
0,107,1,1,1,2.0,4,0,1,2,1,1,0,0
0,112,1,1,0,2.0,2,0,1,1,1,1,0,1
0,89,1,1,1,2.0,2,0,1,1,1,1,0,0
0,98,1,1,0,2.0,2,0,1,1,2,1,0,1
0,123,1,1,1,2.0,1,0,0,1,1,0,50,0
0,83,1,1,0,2.0,1,0,0,0,1,1,55,1
0,89,1,1,0,2.0,1,0,1,1,0,0,300,0
0,206,1,1,0,2.0,2,0,0,1,0,0,0,0
0,110,1,1,0,2.0,0,0,0,1,1,0,200,1
0,96,1,1,0,2.0,4,0,0,1,1,1,0,0
0,200,1,1,1,2.0,1,0,0,1,0,1,5,0
0,98,1,1,0,2.0,4,0,1,1,0,0,0,1
0,145,1,1,0,2.0,4,0,1,0,0,1,0,0
1,115,1,1,1,2.0,5,0,1,1,1,0,2000,0
0,98,1,1,1,2.0,0,0,0,0,1,0,400,1
0,110,1,1,0,2.0,4,0,0,0,1,0,0,1
0,98,1,1,0,2.0,4,0,0,0,1,0,0,1
0,98,1,1,0,2.0,2,1,0,0,2,0,0,1
0,86,1,1,0,2.0,4,2,0,1,0,1,0,0
0,89,1,1,0,2.0,2,0,0,1,0,1,0,0
0,89,1,1,0,2.0,1,0,0,1,0,1,400,0
1,110,1,1,0,2.0,1,0,0,1,1,0,2000,1
0,107,1,1,0,2.0,4,0,1,1,2,0,0,0
0,206,1,1,1,2.0,2,0,1,1,0,1,0,0
0,89,1,1,0,2.0,2,0,1,1,2,1,0,0
0,132,1,1,1,2.0,2,0,1,1,0,1,0,0
0,182,1,2,1,2.0,4,0,0,1,0,0,0,0
0,123,1,1,0,2.0,1,0,0,0,0,0,40,0
0,132,1,1,0,2.0,0,0,0,0,1,0,300,0
0,148,1,1,0,2.0,0,2,0,1,1,0,10,0
0,115,1,1,0,2.0,4,0,0,1,0,0,0,0
0,116,1,1,1,2.0,1,0,0,1,1,0,100,0
0,89,1,1,1,2.0,1,0,0,1,1,0,10,0
0,98,1,1,1,2.0,1,0,0,1,1,0,300,1
0,103,1,1,1,2.0,0,0,0,1,0,0,100,1
0,136,1,1,1,2.0,4,0,0,0,1,1,0,0
0,98,1,1,1,2.0,4,0,0,1,1,1,0,1
0,89,1,1,0,2.0,2,0,1,1,1,1,0,0
0,86,1,1,1,2.0,4,0,1,1,0,1,0,0
0,115,1,1,0,2.0,1,0,0,1,1,0,1000,0
0,98,1,1,0,2.0,1,0,0,0,0,0,700,1
0,174,1,1,0,2.0,3,0,0,1,1,0,0,0
0,89,1,1,0,2.0,1,0,0,1,1,0,10,0
0,122,1,1,0,2.0,2,0,1,1,0,1,0,1
0,91,1,1,1,2.0,1,0,1,1,2,1,50,0
0,94,1,1,0,2.0,2,0,0,0,1,0,0,0
0,107,1,1,0,2.0,2,1,0,1,2,0,0,0
0,98,1,1,0,2.0,0,0,0,1,1,0,800,1
0,157,1,1,1,2.0,0,0,0,1,1,0,50,0
0,110,1,1,0,2.0,1,0,0,1,0,1,10,1
0,191,1,1,0,2.0,0,0,1,1,0,1,10,0
0,103,1,1,0,2.0,4,0,0,1,1,0,0,1
0,89,1,1,0,2.0,1,0,1,0,0,0,100,0
0,100,1,1,0,2.0,0,0,0,1,1,0,10,0
